COP;Cycle;Step;mA;ET;TT;Brut;Volts;Date
C;01;19; 400;  6940;  6940;1227;1.534;Tue Feb 28 07:57:38 2017
C;01;19; 400;  6950;  6950;1227;1.534;Tue Feb 28 07:57:48 2017
C;01;19; 400;  6960;  6960;1226;1.533;Tue Feb 28 07:57:58 2017
C;01;19; 400;  6970;  6970;1228;1.535;Tue Feb 28 07:58:08 2017
C;01;19; 400;  6980;  6980;1227;1.534;Tue Feb 28 07:58:18 2017
C;01;19; 400;  6990;  6990;1228;1.535;Tue Feb 28 07:58:28 2017
C;01;19; 400;  7000;  7000;1228;1.535;Tue Feb 28 07:58:38 2017
C;01;19; 400;  7010;  7010;1231;1.539;Tue Feb 28 07:58:48 2017
C;01;19; 400;  7020;  7020;1231;1.539;Tue Feb 28 07:58:58 2017
C;01;20;   0;  7030;  7030;1137;1.422;Tue Feb 28 07:59:08 2017
C;01;20;   0;  7050;  7050;1132;1.415;Tue Feb 28 07:59:28 2017
C;01;20;   0;  7060;  7060;1131;1.414;Tue Feb 28 07:59:38 2017
C;01;20;   0;  7070;  7070;1130;1.413;Tue Feb 28 07:59:48 2017
C;01;20;   0;  7080;  7080;1128;1.410;Tue Feb 28 07:59:58 2017
C;01;21; 400;  7090;  7090;1223;1.529;Tue Feb 28 08:00:08 2017
C;01;21; 400;  7100;  7100;1224;1.530;Tue Feb 28 08:00:18 2017
C;01;21; 400;  7110;  7110;1225;1.531;Tue Feb 28 08:00:28 2017
C;01;21; 400;  7120;  7120;1224;1.530;Tue Feb 28 08:00:38 2017
C;01;21; 400;  7130;  7130;1226;1.533;Tue Feb 28 08:00:48 2017
C;01;21; 400;  7140;  7140;1225;1.531;Tue Feb 28 08:00:58 2017
C;01;21; 400;  7150;  7150;1231;1.539;Tue Feb 28 08:01:08 2017
C;01;21; 400;  7170;  7170;1229;1.536;Tue Feb 28 08:01:28 2017
C;01;21; 400;  7180;  7180;1227;1.534;Tue Feb 28 08:01:38 2017
C;01;21; 400;  7190;  7190;1228;1.535;Tue Feb 28 08:01:48 2017
C;01;21; 400;  7200;  7200;1231;1.539;Tue Feb 28 08:01:58 2017
C;01;21; 400;  7210;  7210;1230;1.537;Tue Feb 28 08:02:08 2017
C;01;21; 400;  7220;  7220;1228;1.535;Tue Feb 28 08:02:18 2017
C;01;21; 400;  7230;  7230;1231;1.539;Tue Feb 28 08:02:28 2017
C;01;21; 400;  7240;  7240;1232;1.540;Tue Feb 28 08:02:38 2017
C;01;21; 400;  7250;  7250;1228;1.535;Tue Feb 28 08:02:48 2017
C;01;21; 400;  7260;  7260;1234;1.542;Tue Feb 28 08:02:58 2017
C;01;21; 400;  7270;  7270;1229;1.536;Tue Feb 28 08:03:08 2017
C;01;21; 400;  7290;  7290;1229;1.536;Tue Feb 28 08:03:28 2017
C;01;21; 400;  7300;  7300;1230;1.537;Tue Feb 28 08:03:38 2017
C;01;21; 400;  7310;  7310;1232;1.540;Tue Feb 28 08:03:48 2017
C;01;21; 400;  7320;  7320;1230;1.537;Tue Feb 28 08:03:58 2017
C;01;21; 400;  7330;  7330;1229;1.536;Tue Feb 28 08:04:08 2017
C;01;21; 400;  7340;  7340;1231;1.539;Tue Feb 28 08:04:18 2017
C;01;21; 400;  7350;  7350;1233;1.541;Tue Feb 28 08:04:28 2017
C;01;21; 400;  7360;  7360;1234;1.542;Tue Feb 28 08:04:38 2017
C;01;21; 400;  7370;  7370;1232;1.540;Tue Feb 28 08:04:48 2017
C;01;21; 400;  7380;  7380;1230;1.537;Tue Feb 28 08:04:58 2017
C;01;22;   0;  7390;  7390;1140;1.425;Tue Feb 28 08:05:08 2017
C;01;22;   0;  7410;  7410;1136;1.420;Tue Feb 28 08:05:28 2017
C;01;22;   0;  7420;  7420;1134;1.418;Tue Feb 28 08:05:38 2017
C;01;22;   0;  7430;  7430;1133;1.417;Tue Feb 28 08:05:48 2017
C;01;22;   0;  7440;  7440;1133;1.417;Tue Feb 28 08:05:58 2017
C;01;23; 400;  7450;  7450;1228;1.535;Tue Feb 28 08:06:08 2017
C;01;23; 400;  7460;  7460;1227;1.534;Tue Feb 28 08:06:18 2017
C;01;23; 400;  7470;  7470;1236;1.545;Tue Feb 28 08:06:28 2017
C;01;23; 400;  7480;  7480;1230;1.537;Tue Feb 28 08:06:38 2017
C;01;23; 400;  7490;  7490;1231;1.539;Tue Feb 28 08:06:48 2017
C;01;23; 400;  7500;  7500;1230;1.537;Tue Feb 28 08:06:58 2017
C;01;23; 400;  7510;  7510;1231;1.539;Tue Feb 28 08:07:08 2017
C;01;23; 400;  7530;  7530;1232;1.540;Tue Feb 28 08:07:28 2017
C;01;23; 400;  7540;  7540;1236;1.545;Tue Feb 28 08:07:38 2017
C;01;23; 400;  7550;  7550;1233;1.541;Tue Feb 28 08:07:48 2017
C;01;23; 400;  7560;  7560;1233;1.541;Tue Feb 28 08:07:58 2017
C;01;23; 400;  7570;  7570;1234;1.542;Tue Feb 28 08:08:08 2017
C;01;23; 400;  7580;  7580;1234;1.542;Tue Feb 28 08:08:18 2017
C;01;23; 400;  7590;  7590;1235;1.544;Tue Feb 28 08:08:28 2017
C;01;23; 400;  7600;  7600;1232;1.540;Tue Feb 28 08:08:38 2017
C;01;23; 400;  7610;  7610;1231;1.539;Tue Feb 28 08:08:48 2017
C;01;23; 400;  7620;  7620;1233;1.541;Tue Feb 28 08:08:58 2017
C;01;23; 400;  7630;  7630;1235;1.544;Tue Feb 28 08:09:08 2017
C;01;23; 400;  7640;  7640;1236;1.545;Tue Feb 28 08:09:18 2017
C;01;23; 400;  7650;  7650;1237;1.546;Tue Feb 28 08:09:28 2017
C;01;23; 400;  7660;  7660;1234;1.542;Tue Feb 28 08:09:38 2017
C;01;23; 400;  7670;  7670;1235;1.544;Tue Feb 28 08:09:48 2017
C;01;23; 400;  7680;  7680;1234;1.542;Tue Feb 28 08:09:58 2017
C;01;23; 400;  7690;  7690;1236;1.545;Tue Feb 28 08:10:08 2017
C;01;23; 400;  7700;  7700;1237;1.546;Tue Feb 28 08:10:18 2017
C;01;23; 400;  7710;  7710;1234;1.542;Tue Feb 28 08:10:28 2017
C;01;23; 400;  7720;  7720;1235;1.544;Tue Feb 28 08:10:38 2017
C;01;23; 400;  7730;  7730;1235;1.544;Tue Feb 28 08:10:48 2017
C;01;23; 400;  7740;  7740;1237;1.546;Tue Feb 28 08:10:58 2017
C;01;24;   0;  7750;  7750;1145;1.432;Tue Feb 28 08:11:08 2017
C;01;24;   0;  7760;  7760;1142;1.428;Tue Feb 28 08:11:18 2017
C;01;24;   0;  7770;  7770;1140;1.425;Tue Feb 28 08:11:28 2017
C;01;24;   0;  7780;  7780;1138;1.423;Tue Feb 28 08:11:38 2017
C;01;24;   0;  7790;  7790;1137;1.422;Tue Feb 28 08:11:48 2017
C;01;24;   0;  7800;  7800;1137;1.422;Tue Feb 28 08:11:58 2017
C;01;25; 400;  7810;  7810;1229;1.536;Tue Feb 28 08:12:08 2017
C;01;25; 400;  7820;  7820;1233;1.541;Tue Feb 28 08:12:18 2017
C;01;25; 400;  7830;  7830;1236;1.545;Tue Feb 28 08:12:28 2017
C;01;25; 400;  7840;  7840;1234;1.542;Tue Feb 28 08:12:38 2017
C;01;25; 400;  7850;  7850;1238;1.547;Tue Feb 28 08:12:48 2017
C;01;25; 400;  7860;  7860;1231;1.539;Tue Feb 28 08:12:58 2017
C;01;25; 400;  7870;  7870;1238;1.547;Tue Feb 28 08:13:08 2017
C;01;25; 400;  7880;  7880;1234;1.542;Tue Feb 28 08:13:18 2017
C;01;25; 400;  7890;  7890;1237;1.546;Tue Feb 28 08:13:28 2017
C;01;25; 400;  7900;  7900;1234;1.542;Tue Feb 28 08:13:38 2017
C;01;25; 400;  7910;  7910;1235;1.544;Tue Feb 28 08:13:48 2017
C;01;25; 400;  7920;  7920;1238;1.547;Tue Feb 28 08:13:58 2017
C;01;25; 400;  7930;  7930;1237;1.546;Tue Feb 28 08:14:08 2017
C;01;25; 400;  7940;  7940;1237;1.546;Tue Feb 28 08:14:18 2017
C;01;25; 400;  7950;  7950;1238;1.547;Tue Feb 28 08:14:28 2017
C;01;25; 400;  7960;  7960;1236;1.545;Tue Feb 28 08:14:38 2017
C;01;25; 400;  7970;  7970;1239;1.549;Tue Feb 28 08:14:48 2017
C;01;25; 400;  7980;  7980;1238;1.547;Tue Feb 28 08:14:58 2017
C;01;25; 400;  7990;  7990;1241;1.551;Tue Feb 28 08:15:08 2017
C;01;25; 400;  8000;  8000;1241;1.551;Tue Feb 28 08:15:18 2017
C;01;25; 400;  8010;  8010;1239;1.549;Tue Feb 28 08:15:28 2017
C;01;25; 400;  8020;  8020;1241;1.551;Tue Feb 28 08:15:38 2017
C;01;25; 400;  8030;  8030;1239;1.549;Tue Feb 28 08:15:48 2017
C;01;25; 400;  8040;  8040;1237;1.546;Tue Feb 28 08:15:58 2017
C;01;25; 400;  8050;  8050;1243;1.554;Tue Feb 28 08:16:08 2017
C;01;25; 400;  8060;  8060;1241;1.551;Tue Feb 28 08:16:18 2017
C;01;25; 400;  8070;  8070;1239;1.549;Tue Feb 28 08:16:28 2017
C;01;25; 400;  8080;  8080;1239;1.549;Tue Feb 28 08:16:38 2017
C;01;25; 400;  8090;  8090;1238;1.547;Tue Feb 28 08:16:48 2017
C;01;25; 400;  8100;  8100;1239;1.549;Tue Feb 28 08:16:58 2017
C;01;26;   0;  8110;  8110;1149;1.437;Tue Feb 28 08:17:08 2017
C;01;26;   0;  8120;  8120;1146;1.433;Tue Feb 28 08:17:18 2017
C;01;26;   0;  8130;  8130;1144;1.430;Tue Feb 28 08:17:28 2017
C;01;26;   0;  8140;  8140;1143;1.429;Tue Feb 28 08:17:38 2017
C;01;26;   0;  8150;  8150;1141;1.427;Tue Feb 28 08:17:48 2017
C;01;26;   0;  8160;  8160;1140;1.425;Tue Feb 28 08:17:58 2017
C;01;27; 400;  8170;  8170;1235;1.544;Tue Feb 28 08:18:08 2017
C;01;27; 400;  8180;  8180;1236;1.545;Tue Feb 28 08:18:18 2017
C;01;27; 400;  8190;  8190;1236;1.545;Tue Feb 28 08:18:28 2017
C;01;27; 400;  8200;  8200;1238;1.547;Tue Feb 28 08:18:38 2017
C;01;27; 400;  8220;  8220;1238;1.547;Tue Feb 28 08:18:58 2017
C;01;27; 400;  8230;  8230;1240;1.550;Tue Feb 28 08:19:08 2017
C;01;27; 400;  8240;  8240;1237;1.546;Tue Feb 28 08:19:18 2017
C;01;27; 400;  8250;  8250;1240;1.550;Tue Feb 28 08:19:28 2017
C;01;27; 400;  8260;  8260;1238;1.547;Tue Feb 28 08:19:38 2017
C;01;27; 400;  8270;  8270;1239;1.549;Tue Feb 28 08:19:48 2017
C;01;27; 400;  8280;  8280;1241;1.551;Tue Feb 28 08:19:58 2017
C;01;27; 400;  8290;  8290;1243;1.554;Tue Feb 28 08:20:08 2017
C;01;27; 400;  8300;  8300;1241;1.551;Tue Feb 28 08:20:18 2017
C;01;27; 400;  8310;  8310;1241;1.551;Tue Feb 28 08:20:28 2017
C;01;27; 400;  8320;  8320;1241;1.551;Tue Feb 28 08:20:38 2017
C;01;27; 400;  8340;  8340;1240;1.550;Tue Feb 28 08:20:58 2017
C;01;27; 400;  8350;  8350;1245;1.556;Tue Feb 28 08:21:08 2017
C;01;27; 400;  8360;  8360;1243;1.554;Tue Feb 28 08:21:18 2017
C;01;27; 400;  8370;  8370;1248;1.560;Tue Feb 28 08:21:28 2017
C;01;27; 400;  8380;  8380;1246;1.557;Tue Feb 28 08:21:38 2017
C;01;27; 400;  8390;  8390;1245;1.556;Tue Feb 28 08:21:48 2017
C;01;27; 400;  8400;  8400;1243;1.554;Tue Feb 28 08:21:58 2017
C;01;27; 400;  8410;  8410;1246;1.557;Tue Feb 28 08:22:08 2017
C;01;27; 400;  8420;  8420;1243;1.554;Tue Feb 28 08:22:18 2017
C;01;27; 400;  8430;  8430;1243;1.554;Tue Feb 28 08:22:28 2017
C;01;27; 400;  8440;  8440;1245;1.556;Tue Feb 28 08:22:38 2017
C;01;27; 400;  8460;  8460;1245;1.556;Tue Feb 28 08:22:58 2017
C;01;28;   0;  8470;  8470;1157;1.447;Tue Feb 28 08:23:08 2017
C;01;28;   0;  8480;  8480;1155;1.444;Tue Feb 28 08:23:18 2017
C;01;28;   0;  8490;  8490;1149;1.437;Tue Feb 28 08:23:28 2017
C;01;28;   0;  8500;  8500;1147;1.434;Tue Feb 28 08:23:38 2017
C;01;28;   0;  8510;  8510;1146;1.433;Tue Feb 28 08:23:48 2017
C;01;28;   0;  8520;  8520;1145;1.432;Tue Feb 28 08:23:58 2017
C;01;29; 400;  8530;  8530;1241;1.551;Tue Feb 28 08:24:08 2017
C;01;29; 400;  8540;  8540;1241;1.551;Tue Feb 28 08:24:18 2017
C;01;29; 400;  8550;  8550;1242;1.552;Tue Feb 28 08:24:28 2017
C;01;29; 400;  8560;  8560;1246;1.557;Tue Feb 28 08:24:38 2017
C;01;29; 400;  8580;  8580;1242;1.552;Tue Feb 28 08:24:58 2017
C;01;29; 400;  8590;  8590;1244;1.555;Tue Feb 28 08:25:08 2017
C;01;29; 400;  8600;  8600;1242;1.552;Tue Feb 28 08:25:18 2017
C;01;29; 400;  8610;  8610;1244;1.555;Tue Feb 28 08:25:28 2017
C;01;29; 400;  8620;  8620;1247;1.559;Tue Feb 28 08:25:38 2017
C;01;29; 400;  8630;  8630;1244;1.555;Tue Feb 28 08:25:48 2017
C;01;29; 400;  8640;  8640;1244;1.555;Tue Feb 28 08:25:58 2017
C;01;29; 400;  8650;  8650;1249;1.561;Tue Feb 28 08:26:08 2017
C;01;29; 400;  8660;  8660;1247;1.559;Tue Feb 28 08:26:18 2017
C;01;29; 400;  8670;  8670;1248;1.560;Tue Feb 28 08:26:28 2017
C;01;29; 400;  8680;  8680;1246;1.557;Tue Feb 28 08:26:38 2017
C;01;29; 400;  8690;  8690;1250;1.562;Tue Feb 28 08:26:48 2017
C;01;29; 400;  8700;  8700;1247;1.559;Tue Feb 28 08:26:58 2017
C;01;29; 400;  8710;  8710;1247;1.559;Tue Feb 28 08:27:08 2017
C;01;29; 400;  8720;  8720;1249;1.561;Tue Feb 28 08:27:18 2017
C;01;29; 400;  8730;  8730;1248;1.560;Tue Feb 28 08:27:28 2017
C;01;29; 400;  8740;  8740;1249;1.561;Tue Feb 28 08:27:38 2017
C;01;29; 400;  8750;  8750;1251;1.564;Tue Feb 28 08:27:48 2017
C;01;29; 400;  8760;  8760;1248;1.560;Tue Feb 28 08:27:58 2017
C;01;29; 400;  8770;  8770;1248;1.560;Tue Feb 28 08:28:08 2017
C;01;29; 400;  8780;  8780;1252;1.565;Tue Feb 28 08:28:18 2017
C;01;29; 400;  8790;  8790;1249;1.561;Tue Feb 28 08:28:28 2017
C;01;29; 400;  8800;  8800;1250;1.562;Tue Feb 28 08:28:38 2017
C;01;29; 400;  8810;  8810;1253;1.566;Tue Feb 28 08:28:48 2017
C;01;29; 400;  8820;  8820;1251;1.564;Tue Feb 28 08:28:58 2017
C;01;30;   0;  8830;  8830;1162;1.453;Tue Feb 28 08:29:08 2017
C;01;30;   0;  8840;  8840;1160;1.450;Tue Feb 28 08:29:18 2017
C;01;30;   0;  8850;  8850;1157;1.447;Tue Feb 28 08:29:28 2017
C;01;30;   0;  8860;  8860;1156;1.445;Tue Feb 28 08:29:38 2017
C;01;30;   0;  8870;  8870;1154;1.443;Tue Feb 28 08:29:48 2017
C;01;30;   0;  8880;  8880;1149;1.437;Tue Feb 28 08:29:58 2017
C;01;31; 400;  8890;  8890;1246;1.557;Tue Feb 28 08:30:08 2017
C;01;31; 400;  8900;  8900;1245;1.556;Tue Feb 28 08:30:18 2017
C;01;31; 400;  8910;  8910;1249;1.561;Tue Feb 28 08:30:28 2017
C;01;31; 400;  8920;  8920;1248;1.560;Tue Feb 28 08:30:38 2017
C;01;31; 400;  8930;  8930;1248;1.560;Tue Feb 28 08:30:48 2017
C;01;31; 400;  8940;  8940;1249;1.561;Tue Feb 28 08:30:58 2017
C;01;31; 400;  8950;  8950;1252;1.565;Tue Feb 28 08:31:08 2017
C;01;31; 400;  8960;  8960;1248;1.560;Tue Feb 28 08:31:18 2017
C;01;31; 400;  8970;  8970;1253;1.566;Tue Feb 28 08:31:28 2017
C;01;31; 400;  8980;  8980;1250;1.562;Tue Feb 28 08:31:38 2017
C;01;31; 400;  8990;  8990;1250;1.562;Tue Feb 28 08:31:48 2017
C;01;31; 400;  9000;  9000;1253;1.566;Tue Feb 28 08:31:58 2017
C;01;31; 400;  9010;  9010;1255;1.569;Tue Feb 28 08:32:08 2017
C;01;31; 400;  9020;  9020;1251;1.564;Tue Feb 28 08:32:18 2017
C;01;31; 400;  9030;  9030;1256;1.570;Tue Feb 28 08:32:28 2017
C;01;31; 400;  9040;  9040;1253;1.566;Tue Feb 28 08:32:38 2017
C;01;31; 400;  9050;  9050;1256;1.570;Tue Feb 28 08:32:48 2017
C;01;31; 400;  9060;  9060;1255;1.569;Tue Feb 28 08:32:58 2017
C;01;31; 400;  9070;  9070;1256;1.570;Tue Feb 28 08:33:08 2017
C;01;31; 400;  9080;  9080;1255;1.569;Tue Feb 28 08:33:18 2017
C;01;31; 400;  9090;  9090;1257;1.571;Tue Feb 28 08:33:28 2017
C;01;31; 400;  9100;  9100;1256;1.570;Tue Feb 28 08:33:38 2017
C;01;31; 400;  9110;  9110;1252;1.565;Tue Feb 28 08:33:48 2017
C;01;31; 400;  9120;  9120;1254;1.567;Tue Feb 28 08:33:58 2017
C;01;31; 400;  9130;  9130;1254;1.567;Tue Feb 28 08:34:08 2017
C;01;31; 400;  9140;  9140;1255;1.569;Tue Feb 28 08:34:18 2017
C;01;31; 400;  9150;  9150;1255;1.569;Tue Feb 28 08:34:28 2017
C;01;31; 400;  9160;  9160;1257;1.571;Tue Feb 28 08:34:38 2017
C;01;31; 400;  9170;  9170;1259;1.574;Tue Feb 28 08:34:48 2017
C;01;31; 400;  9180;  9180;1255;1.569;Tue Feb 28 08:34:58 2017
C;01;32;   0;  9190;  9190;1167;1.459;Tue Feb 28 08:35:08 2017
C;01;32;   0;  9200;  9200;1165;1.457;Tue Feb 28 08:35:18 2017
C;01;32;   0;  9210;  9210;1163;1.454;Tue Feb 28 08:35:28 2017
C;01;32;   0;  9220;  9220;1161;1.452;Tue Feb 28 08:35:38 2017
C;01;32;   0;  9230;  9230;1159;1.449;Tue Feb 28 08:35:48 2017
C;01;32;   0;  9240;  9240;1158;1.448;Tue Feb 28 08:35:58 2017
C;01;33; 400;  9250;  9250;1249;1.561;Tue Feb 28 08:36:08 2017
C;01;33; 400;  9260;  9260;1252;1.565;Tue Feb 28 08:36:18 2017
C;01;33; 400;  9270;  9270;1251;1.564;Tue Feb 28 08:36:28 2017
C;01;33; 400;  9280;  9280;1256;1.570;Tue Feb 28 08:36:38 2017
C;01;33; 400;  9290;  9290;1259;1.574;Tue Feb 28 08:36:48 2017
C;01;33; 400;  9300;  9300;1258;1.572;Tue Feb 28 08:36:58 2017
C;01;33; 400;  9310;  9310;1255;1.569;Tue Feb 28 08:37:08 2017
C;01;33; 400;  9320;  9320;1257;1.571;Tue Feb 28 08:37:18 2017
C;01;33; 400;  9330;  9330;1258;1.572;Tue Feb 28 08:37:28 2017
C;01;33; 400;  9340;  9340;1259;1.574;Tue Feb 28 08:37:38 2017
C;01;33; 400;  9350;  9350;1260;1.575;Tue Feb 28 08:37:48 2017
C;01;33; 400;  9360;  9360;1260;1.575;Tue Feb 28 08:37:58 2017
C;01;33; 400;  9370;  9370;1260;1.575;Tue Feb 28 08:38:08 2017
C;01;33; 400;  9380;  9380;1258;1.572;Tue Feb 28 08:38:18 2017
C;01;33; 400;  9390;  9390;1262;1.577;Tue Feb 28 08:38:28 2017
C;01;33; 400;  9400;  9400;1257;1.571;Tue Feb 28 08:38:38 2017
C;01;33; 400;  9410;  9410;1263;1.579;Tue Feb 28 08:38:48 2017
C;01;33; 400;  9420;  9420;1260;1.575;Tue Feb 28 08:38:58 2017
C;01;33; 400;  9430;  9430;1261;1.576;Tue Feb 28 08:39:08 2017
C;01;33; 400;  9440;  9440;1260;1.575;Tue Feb 28 08:39:18 2017
C;01;33; 400;  9450;  9450;1263;1.579;Tue Feb 28 08:39:28 2017
C;01;33; 400;  9470;  9470;1264;1.580;Tue Feb 28 08:39:48 2017
C;01;33; 400;  9480;  9480;1266;1.582;Tue Feb 28 08:39:58 2017
C;01;33; 400;  9490;  9490;1264;1.580;Tue Feb 28 08:40:08 2017
C;01;33; 400;  9500;  9500;1260;1.575;Tue Feb 28 08:40:18 2017
C;01;33; 400;  9510;  9510;1263;1.579;Tue Feb 28 08:40:28 2017
C;01;33; 400;  9520;  9520;1263;1.579;Tue Feb 28 08:40:38 2017
C;01;33; 400;  9530;  9530;1260;1.575;Tue Feb 28 08:40:48 2017
C;01;33; 400;  9540;  9540;1265;1.581;Tue Feb 28 08:40:58 2017
C;01;34;   0;  9550;  9550;1174;1.468;Tue Feb 28 08:41:08 2017
C;01;34;   0;  9560;  9560;1171;1.464;Tue Feb 28 08:41:18 2017
C;01;34;   0;  9570;  9570;1169;1.462;Tue Feb 28 08:41:28 2017
C;01;34;   0;  9590;  9590;1165;1.457;Tue Feb 28 08:41:48 2017
C;01;34;   0;  9600;  9600;1164;1.455;Tue Feb 28 08:41:58 2017
C;01;35; 100;  9610;  9610;1187;1.484;Tue Feb 28 08:42:08 2017
C;01;35; 100;  9620;  9620;1190;1.488;Tue Feb 28 08:42:18 2017
C;01;35; 100;  9630;  9630;1190;1.488;Tue Feb 28 08:42:28 2017
C;01;35; 100;  9640;  9640;1188;1.485;Tue Feb 28 08:42:38 2017
C;01;35; 100;  9650;  9650;1186;1.483;Tue Feb 28 08:42:48 2017
C;01;35; 100;  9660;  9660;1188;1.485;Tue Feb 28 08:42:58 2017
C;01;35; 100;  9670;  9670;1187;1.484;Tue Feb 28 08:43:08 2017
C;01;35; 100;  9680;  9680;1185;1.481;Tue Feb 28 08:43:18 2017
C;01;35; 100;  9690;  9690;1184;1.480;Tue Feb 28 08:43:28 2017
C;01;35; 100;  9710;  9710;1186;1.483;Tue Feb 28 08:43:48 2017
C;01;35; 100;  9720;  9720;1183;1.479;Tue Feb 28 08:43:58 2017
C;01;35; 100;  9730;  9730;1182;1.478;Tue Feb 28 08:44:08 2017
C;01;35; 100;  9740;  9740;1185;1.481;Tue Feb 28 08:44:18 2017
C;01;35; 100;  9750;  9750;1184;1.480;Tue Feb 28 08:44:28 2017
C;01;35; 100;  9760;  9760;1183;1.479;Tue Feb 28 08:44:38 2017
C;01;35; 100;  9770;  9770;1183;1.479;Tue Feb 28 08:44:48 2017
C;01;35; 100;  9780;  9780;1185;1.481;Tue Feb 28 08:44:58 2017
C;01;35; 100;  9790;  9790;1184;1.480;Tue Feb 28 08:45:08 2017
C;01;35; 100;  9800;  9800;1183;1.479;Tue Feb 28 08:45:18 2017
C;01;35; 100;  9810;  9810;1182;1.478;Tue Feb 28 08:45:28 2017
C;01;35; 100;  9830;  9830;1183;1.479;Tue Feb 28 08:45:48 2017
C;01;35; 100;  9840;  9840;1179;1.474;Tue Feb 28 08:45:58 2017
C;01;35; 100;  9850;  9850;1181;1.476;Tue Feb 28 08:46:08 2017
C;01;35; 100;  9860;  9860;1181;1.476;Tue Feb 28 08:46:18 2017
C;01;35; 100;  9870;  9870;1180;1.475;Tue Feb 28 08:46:28 2017
C;01;35; 100;  9880;  9880;1180;1.475;Tue Feb 28 08:46:38 2017
C;01;35; 100;  9890;  9890;1184;1.480;Tue Feb 28 08:46:48 2017
C;01;35; 100;  9900;  9900;1182;1.478;Tue Feb 28 08:46:58 2017
C;01;35; 100;  9910;  9910;1180;1.475;Tue Feb 28 08:47:08 2017
C;01;35; 100;  9920;  9920;1180;1.475;Tue Feb 28 08:47:18 2017
C;01;35; 100;  9930;  9930;1183;1.479;Tue Feb 28 08:47:28 2017
C;01;35; 100;  9950;  9950;1181;1.476;Tue Feb 28 08:47:48 2017
C;01;35; 100;  9960;  9960;1185;1.481;Tue Feb 28 08:47:58 2017
C;01;35; 100;  9970;  9970;1181;1.476;Tue Feb 28 08:48:08 2017
C;01;35; 100;  9980;  9980;1180;1.475;Tue Feb 28 08:48:18 2017
C;01;35; 100;  9990;  9990;1183;1.479;Tue Feb 28 08:48:28 2017
C;01;35; 100; 10000; 10000;1182;1.478;Tue Feb 28 08:48:38 2017
C;01;35; 100; 10010; 10010;1181;1.476;Tue Feb 28 08:48:48 2017
C;01;35; 100; 10020; 10020;1180;1.475;Tue Feb 28 08:48:58 2017
C;01;35; 100; 10030; 10030;1180;1.475;Tue Feb 28 08:49:08 2017
C;01;35; 100; 10040; 10040;1182;1.478;Tue Feb 28 08:49:18 2017
C;01;35; 100; 10050; 10050;1177;1.472;Tue Feb 28 08:49:28 2017
C;01;35; 100; 10060; 10060;1181;1.476;Tue Feb 28 08:49:38 2017
C;01;35; 100; 10070; 10070;1183;1.479;Tue Feb 28 08:49:48 2017
C;01;35; 100; 10080; 10080;1182;1.478;Tue Feb 28 08:49:58 2017
C;01;36;   6; 10090; 10090;1155;1.444;Tue Feb 28 08:50:08 2017
C;01;36;   6; 10100; 10100;1154;1.443;Tue Feb 28 08:50:18 2017
C;01;36;   6; 10110; 10110;1154;1.443;Tue Feb 28 08:50:28 2017
C;01;36;   6; 10120; 10120;1153;1.442;Tue Feb 28 08:50:38 2017
C;01;36;   6; 10130; 10130;1148;1.435;Tue Feb 28 08:50:48 2017
C;01;36;   6; 10140; 10140;1152;1.440;Tue Feb 28 08:50:58 2017
C;01;36;   6; 10150; 10150;1147;1.434;Tue Feb 28 08:51:08 2017
C;01;36;   6; 10160; 10160;1147;1.434;Tue Feb 28 08:51:18 2017
C;01;36;   6; 10170; 10170;1146;1.433;Tue Feb 28 08:51:28 2017
C;01;36;   6; 10180; 10180;1146;1.433;Tue Feb 28 08:51:38 2017
C;01;36;   6; 10190; 10190;1146;1.433;Tue Feb 28 08:51:48 2017
C;01;36;   6; 10200; 10200;1145;1.432;Tue Feb 28 08:51:58 2017
C;01;36;   6; 10210; 10210;1146;1.433;Tue Feb 28 08:52:08 2017
C;01;36;   6; 10220; 10220;1145;1.432;Tue Feb 28 08:52:18 2017
C;01;36;   6; 10230; 10230;1145;1.432;Tue Feb 28 08:52:28 2017
C;01;36;   6; 10240; 10240;1145;1.432;Tue Feb 28 08:52:38 2017
C;01;36;   6; 10250; 10250;1144;1.430;Tue Feb 28 08:52:48 2017
C;01;36;   6; 10260; 10260;1144;1.430;Tue Feb 28 08:52:58 2017
C;01;36;   6; 10270; 10270;1144;1.430;Tue Feb 28 08:53:08 2017
C;01;36;   6; 10280; 10280;1144;1.430;Tue Feb 28 08:53:18 2017
C;01;36;   6; 10290; 10290;1143;1.429;Tue Feb 28 08:53:28 2017
C;01;36;   6; 10300; 10300;1143;1.429;Tue Feb 28 08:53:38 2017
C;01;36;   6; 10310; 10310;1143;1.429;Tue Feb 28 08:53:48 2017
C;01;36;   6; 10320; 10320;1142;1.428;Tue Feb 28 08:53:58 2017
C;01;36;   6; 10330; 10330;1142;1.428;Tue Feb 28 08:54:08 2017
C;01;36;   6; 10340; 10340;1142;1.428;Tue Feb 28 08:54:18 2017
C;01;36;   6; 10350; 10350;1142;1.428;Tue Feb 28 08:54:28 2017
C;01;36;   6; 10360; 10360;1141;1.427;Tue Feb 28 08:54:38 2017
C;01;36;   6; 10370; 10370;1141;1.427;Tue Feb 28 08:54:48 2017
C;01;36;   6; 10380; 10380;1141;1.427;Tue Feb 28 08:54:58 2017
C;01;36;   6; 10390; 10390;1141;1.427;Tue Feb 28 08:55:08 2017
