N°;Secondes;Brut;Volts;Date
    351;  3527;1053;1.317;Mon Feb 20 20:28:54 2017
    352;  3537;1052;1.316;Mon Feb 20 20:29:04 2017
    353;  3547;1052;1.316;Mon Feb 20 20:29:14 2017
    354;  3557;1051;1.315;Mon Feb 20 20:29:24 2017
    355;  3567;1053;1.317;Mon Feb 20 20:29:34 2017
    356;  3578;1052;1.316;Mon Feb 20 20:29:45 2017
    357;  3588;1052;1.316;Mon Feb 20 20:29:55 2017
    358;  3598;1051;1.315;Mon Feb 20 20:30:05 2017
    359;  3608;1052;1.316;Mon Feb 20 20:30:15 2017
    360;  3618;1052;1.316;Mon Feb 20 20:30:25 2017
    361;  3628;1051;1.315;Mon Feb 20 20:30:35 2017
    362;  3638;1051;1.315;Mon Feb 20 20:30:45 2017
    363;  3648;1052;1.316;Mon Feb 20 20:30:55 2017
    364;  3658;1051;1.315;Mon Feb 20 20:31:05 2017
    365;  3668;1051;1.315;Mon Feb 20 20:31:15 2017
    366;  3678;1051;1.315;Mon Feb 20 20:31:25 2017
    367;  3688;1051;1.315;Mon Feb 20 20:31:35 2017
    368;  3698;1050;1.313;Mon Feb 20 20:31:45 2017
    369;  3708;1051;1.315;Mon Feb 20 20:31:55 2017
    370;  3718;1051;1.315;Mon Feb 20 20:32:05 2017
    371;  3728;1051;1.315;Mon Feb 20 20:32:15 2017
    372;  3738;1051;1.315;Mon Feb 20 20:32:25 2017
    373;  3748;1050;1.313;Mon Feb 20 20:32:35 2017
    374;  3758;1051;1.315;Mon Feb 20 20:32:45 2017
    375;  3768;1050;1.313;Mon Feb 20 20:32:55 2017
    376;  3778;1051;1.315;Mon Feb 20 20:33:05 2017
    377;  3788;1050;1.313;Mon Feb 20 20:33:15 2017
    378;  3798;1050;1.313;Mon Feb 20 20:33:25 2017
    379;  3809;1050;1.313;Mon Feb 20 20:33:36 2017
    380;  3819;1050;1.313;Mon Feb 20 20:33:46 2017
    381;  3829;1050;1.313;Mon Feb 20 20:33:56 2017
    382;  3839;1050;1.313;Mon Feb 20 20:34:06 2017
    383;  3849;1050;1.313;Mon Feb 20 20:34:16 2017
    384;  3859;1049;1.312;Mon Feb 20 20:34:26 2017
    385;  3869;1050;1.313;Mon Feb 20 20:34:36 2017
    386;  3879;1050;1.313;Mon Feb 20 20:34:46 2017
    387;  3889;1049;1.312;Mon Feb 20 20:34:56 2017
    388;  3899;1048;1.311;Mon Feb 20 20:35:06 2017
    389;  3909;1049;1.312;Mon Feb 20 20:35:16 2017
    390;  3919;1049;1.312;Mon Feb 20 20:35:26 2017
    391;  3929;1048;1.311;Mon Feb 20 20:35:36 2017
    392;  3939;1048;1.311;Mon Feb 20 20:35:46 2017
    393;  3949;1049;1.312;Mon Feb 20 20:35:56 2017
    394;  3959;1049;1.312;Mon Feb 20 20:36:06 2017
    395;  3969;1048;1.311;Mon Feb 20 20:36:16 2017
    396;  3979;1049;1.312;Mon Feb 20 20:36:26 2017
    397;  3989;1048;1.311;Mon Feb 20 20:36:36 2017
    398;  3999;1048;1.311;Mon Feb 20 20:36:46 2017
    399;  4009;1048;1.311;Mon Feb 20 20:36:56 2017
    400;  4019;1047;1.310;Mon Feb 20 20:37:06 2017
    401;  4030;1047;1.310;Mon Feb 20 20:37:17 2017
    402;  4040;1048;1.311;Mon Feb 20 20:37:27 2017
    403;  4050;1048;1.311;Mon Feb 20 20:37:37 2017
    404;  4060;1048;1.311;Mon Feb 20 20:37:47 2017
    405;  4070;1048;1.311;Mon Feb 20 20:37:57 2017
    406;  4080;1047;1.310;Mon Feb 20 20:38:07 2017
    407;  4090;1047;1.310;Mon Feb 20 20:38:17 2017
    408;  4100;1047;1.310;Mon Feb 20 20:38:27 2017
    409;  4110;1048;1.311;Mon Feb 20 20:38:37 2017
    410;  4120;1047;1.310;Mon Feb 20 20:38:47 2017
    411;  4130;1048;1.311;Mon Feb 20 20:38:57 2017
    412;  4140;1046;1.308;Mon Feb 20 20:39:07 2017
    413;  4150;1046;1.308;Mon Feb 20 20:39:17 2017
    414;  4160;1047;1.310;Mon Feb 20 20:39:27 2017
