N°;Secondes;Brut;Volts;Date
    405;  4069;1241;1.551;Mon Feb 20 22:09:59 2017
    406;  4079;1243;1.554;Mon Feb 20 22:10:09 2017
    407;  4090;1242;1.552;Mon Feb 20 22:10:20 2017
    408;  4100;1245;1.556;Mon Feb 20 22:10:30 2017
    409;  4110;1241;1.551;Mon Feb 20 22:10:40 2017
    410;  4120;1243;1.554;Mon Feb 20 22:10:50 2017
    411;  4130;1243;1.554;Mon Feb 20 22:11:00 2017
    412;  4141;1243;1.554;Mon Feb 20 22:11:11 2017
    413;  4151;1241;1.551;Mon Feb 20 22:11:21 2017
    414;  4161;1242;1.552;Mon Feb 20 22:11:31 2017
    415;  4171;1244;1.555;Mon Feb 20 22:11:41 2017
    416;  4181;1244;1.555;Mon Feb 20 22:11:51 2017
    417;  4191;1243;1.554;Mon Feb 20 22:12:01 2017
    418;  4201;1245;1.556;Mon Feb 20 22:12:11 2017
    419;  4211;1244;1.555;Mon Feb 20 22:12:21 2017
    420;  4221;1244;1.555;Mon Feb 20 22:12:31 2017
    421;  4231;1242;1.552;Mon Feb 20 22:12:41 2017
    422;  4241;1244;1.555;Mon Feb 20 22:12:51 2017
    423;  4251;1245;1.556;Mon Feb 20 22:13:01 2017
    424;  4261;1244;1.555;Mon Feb 20 22:13:11 2017
    425;  4271;1245;1.556;Mon Feb 20 22:13:21 2017
    426;  4281;1245;1.556;Mon Feb 20 22:13:31 2017
    427;  4291;1245;1.556;Mon Feb 20 22:13:41 2017
    428;  4301;1247;1.559;Mon Feb 20 22:13:51 2017
    429;  4311;1247;1.559;Mon Feb 20 22:14:01 2017
    430;  4321;1246;1.557;Mon Feb 20 22:14:11 2017
    431;  4331;1244;1.555;Mon Feb 20 22:14:21 2017
    432;  4341;1246;1.557;Mon Feb 20 22:14:31 2017
    433;  4352;1246;1.557;Mon Feb 20 22:14:42 2017
    434;  4362;1248;1.560;Mon Feb 20 22:14:52 2017
    435;  4372;1246;1.557;Mon Feb 20 22:15:02 2017
    436;  4382;1247;1.559;Mon Feb 20 22:15:12 2017
